# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
1.583784604072570801e+02 3.304764705882352871e+01 1.028070192871093624e+01 -2.274491577148437249e-01 -4.908113403320312207e-01 -2.319335937500000000e+00 -2.746582031250000000e-01 3.662109375000000000e-01
1.584849464893341064e+02 3.300058823529411711e+01 1.029267293701171759e+01 -1.939303344726562295e-01 -6.607996582031249178e-01 -2.227783203125000000e+00 -7.659912109375000000e+00 5.493164062500000000e-01
1.585925176143646240e+02 3.300058823529411711e+01 1.041717142333984292e+01 -2.130839477539062388e-01 -5.363011718749999268e-01 -2.014160156250000000e+00 -7.812500000000000000e+00 3.662109375000000000e-01
1.587040855884552002e+02 3.309470588235294031e+01 1.027351932373046850e+01 -4.309562988281250007e-02 -7.038952880859374872e-01 -2.075195312500000000e+00 -7.568359375000000000e+00 3.051757812500000000e-01
1.588050775527954102e+02 3.300058823529411711e+01 1.037407579345703112e+01 -2.873041992187500004e-01 -4.812345336914062299e-01 -1.922607421875000000e+00 3.356933593750000000e-01 3.662109375000000000e-01
1.589028167724609375e+02 3.295352941176470551e+01 1.020887587890624992e+01 -2.130839477539062388e-01 -6.105214233398437162e-01 -2.441406250000000000e+00 -2.136230468750000000e-01 3.662109375000000000e-01
1.589971768856048584e+02 3.304764705882352871e+01 1.031182655029296846e+01 -1.915361328124999818e-01 -6.727706665039061562e-01 -2.288818359375000000e+00 -1.525878906250000000e-01 4.882812500000000000e-01
1.591056590080261230e+02 3.295352941176470551e+01 1.030703814697265486e+01 -2.298433593750000004e-01 -5.889736083984374870e-01 -2.227783203125000000e+00 2.136230468750000000e-01 5.493164062500000000e-01
1.592069351673126221e+02 3.304764705882352871e+01 1.028549033203124985e+01 -2.609679809570312203e-01 -5.865794067382812393e-01 -2.105712890625000000e+00 6.713867187500000000e-01 2.746582031250000000e-01
1.593098659515380859e+02 3.295352941176470551e+01 1.039322940673828022e+01 -2.250549560546874772e-01 -5.937620117187499824e-01 -2.349853515625000000e+00 2.746582031250000000e-01 2.441406250000000000e-01
1.594108176231384277e+02 3.300058823529411711e+01 1.013226142578125000e+01 -2.154781494140624865e-01 -6.703764648437499085e-01 -2.258300781250000000e+00 -3.051757812500000000e-01 3.051757812500000000e-01
1.595120468139648438e+02 3.304764705882352871e+01 1.027351932373046850e+01 -1.891419311523437341e-01 -5.315127685546874314e-01 -2.319335937500000000e+00 -7.415771484375000000e+00 1.220703125000000000e-01
1.596183197498321533e+02 3.300058823529411711e+01 1.027112512207031259e+01 -1.915361328124999887e-02 -5.650315917968750101e-01 -2.258300781250000000e+00 7.598876953125000000e+00 1.220703125000000000e-01
1.597177259922027588e+02 3.309470588235294031e+01 1.039322940673828022e+01 -2.059013427734374957e-01 -6.560112548828124224e-01 -2.105712890625000000e+00 -3.051757812500000000e-02 9.155273437500000000e-02
1.598149890899658203e+02 3.304764705882352871e+01 1.011310781249999913e+01 -1.795651245117187433e-01 -7.422025146484374503e-01 -2.258300781250000000e+00 3.662109375000000000e-01 3.967285156250000000e-01
1.599151546955108643e+02 3.304764705882352871e+01 1.029985554199218711e+01 -1.819593261718749910e-01 -4.716577270507812392e-01 -2.075195312500000000e+00 7.446289062500000000e+00 6.713867187500000000e-01
1.600150761604309082e+02 3.304764705882352871e+01 1.040520041503906157e+01 -2.011129394531250003e-01 -5.051765502929687068e-01 -2.105712890625000000e+00 -6.103515625000000000e-02 6.103515625000000000e-01
1.601173379421234131e+02 3.295352941176470551e+01 1.013704982910156183e+01 -2.130839477539062388e-01 -5.434837768554686699e-01 -2.532958984375000000e+00 -7.232666015625000000e+00 3.967285156250000000e-01
1.602212090492248535e+02 3.300058823529411711e+01 1.025915411376953124e+01 -2.274491577148437249e-01 -4.812345336914062299e-01 -1.861572265625000000e+00 -6.103515625000000000e-02 4.272460937500000000e-01
1.603239059448242188e+02 3.295352941176470551e+01 1.024718310546874989e+01 -2.226607543945312295e-01 -7.541735229492186887e-01 -2.227783203125000000e+00 7.568359375000000000e+00 3.967285156250000000e-01
